count,generation,mean,median,p_above_threshold,p_argmax,q1,q3,severity,suite
4200,0,0.9266147862932053,0.0,0.2180952380952381,0.15785714285714286,0.0,0.8959405266343665,resource,D03 Type-I
4200,0,0.3277586305691467,0.014684287812039678,0.1069047619047619,0.058095238095238096,0.003465003465003385,0.05543237250554221,kv,D03 Type-I
4200,0,0.9940065409464987,0.6327767839395751,0.3383333333333333,0.1030952380952381,0.3629404404301504,1.472496451828352,region,D03 Type-I
4200,0,0.33005302394958996,0.0,0.14285714285714285,0.13142857142857142,0.0,0.0,tou,D03 Type-I
4200,0,1.6132465126880717,1.6011455258067797,0.9123809523809524,0.2723809523809524,1.2488903344462334,1.9544362834613451,demand,D03 Type-I
4200,0,1.1336726227149245,0.6024096385542035,0.4469047619047619,0.27714285714285714,0.08182694406052084,2.2066037367103584,compressible,D03 Type-I
