count,generation_bin,group,level,p_above_threshold,p_argmax,p_argmax_given_above,ratio_iqr,ratio_max,ratio_mean,ratio_median,ratio_min,ratio_p90,ratio_p95,ratio_q1,ratio_q3,raw_max,raw_mean,raw_median,raw_min,raw_p90,raw_p95,raw_q1,raw_q3,severity,suite
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.4466926070038911,0.021011673151750974,0.047038327526132406,0.6643899392713231,2.548361469712016,0.8898966779204641,0.9118625277161869,0.055944055944055944,1.543390287769785,1.7256388515411896,0.49434954007884396,1.158739479350167,0.5096722939424032,0.17797933558409285,0.1823725055432374,0.011188811188811189,0.308678057553957,0.34512777030823794,0.0988699080157688,0.23174789587003342,region,D03 Type-II
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,1.0,0.978988326848249,0.978988326848249,0.047713901031003925,2.2142094017094016,2.100940241575584,2.0922619047619047,1.9487179487179487,2.169774449990756,2.1987594176439846,2.0806451612903225,2.1283590623213264,0.4428418803418803,0.4201880483151169,0.41845238095238096,0.38974358974358975,0.43395488999815124,0.43975188352879696,0.4161290322580645,0.4256718124642653,tou,D03 Type-II
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,1.0,0.0,0.0,0.13618426326759692,1.9406906906906907,1.3978220851155312,1.3899825783972124,1.1612698412698412,1.5191441022501624,1.5739337822671153,1.3170634920634918,1.4532477553310887,0.38813813813813813,0.27956441702310625,0.2779965156794425,0.23225396825396824,0.3038288204500325,0.3147867564534231,0.2634126984126984,0.29064955106621776,demand,D03 Type-II
1285,11-20,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.0038910505836575876,0.0,0.0,0.2275132275132235,1.1375661375661175,0.5985712226957258,0.6031746031745925,0.2592592592592547,0.7407407407407276,0.7407407407407276,0.4973544973544886,0.7248677248677121,0.2275132275132235,0.11971424453914516,0.12063492063491851,0.05185185185185094,0.14814814814814553,0.14814814814814553,0.09947089947089773,0.14497354497354242,compressible,D03 Type-II
17475,11-20,D03 Type-II,suite,0.005665236051502146,0.0,0.0,0.2013494490558677,1.9160387513454984,0.1998854435440199,0.15709642470205568,0.0,0.4232804232804158,0.568797399783305,0.06878306878306757,0.27013251783893527,0.3832077502690997,0.03997708870880398,0.03141928494041114,0.0,0.08465608465608317,0.11375947995666101,0.013756613756613514,0.05402650356778706,resource,D03 Type-II
17475,11-20,D03 Type-II,suite,0.0,0.0,0.0,0.2212608594616131,0.9723261032161434,0.17391083210571637,0.14358974358974114,0.0,0.39543057996484476,0.497000856898022,0.03514939694863905,0.25641025641025217,0.1944652206432287,0.034782166421143276,0.02871794871794823,0.0,0.07908611599296896,0.0994001713796044,0.00702987938972781,0.05128205128205044,kv,D03 Type-II
17475,11-20,D03 Type-II,suite,0.48085836909871243,0.1338483547925608,0.27835296917767466,1.110188271669407,3.503283120896099,1.0801802128447258,0.9809193408499562,0.003640776699029264,2.288690976306503,2.4784017278617707,0.4495806514530922,1.5597689231224992,0.7006566241792198,0.21603604256894515,0.19618386816999125,0.0007281553398058528,0.45773819526130066,0.4956803455723542,0.08991613029061844,0.31195378462449985,region,D03 Type-II
17475,11-20,D03 Type-II,suite,1.0,0.8634620886981402,0.8634620886981402,0.06132213466459602,2.287454639709694,2.1089218214007626,2.1017156862745097,1.9017094017094016,2.1827125910728844,2.2085320614732376,2.0786666666666664,2.1399888013312625,0.45749092794193885,0.42178436428015254,0.42034313725490197,0.3803418803418803,0.43654251821457696,0.4417064122946476,0.41573333333333334,0.4279977602662526,tou,D03 Type-II
17475,11-20,D03 Type-II,suite,0.9913590844062947,0.0026895565092989984,0.0027129993073193256,0.40761480653953774,2.266054857518272,1.4485706377985732,1.4421639362815832,0.8828671328671328,1.7830452046138323,1.8580746804848283,1.2436507936507937,1.6512656001903314,0.4532109715036544,0.2897141275597147,0.28843278725631666,0.17657342657342656,0.35660904092276646,0.37161493609696566,0.24873015873015875,0.3302531200380663,demand,D03 Type-II
17475,11-20,D03 Type-II,suite,0.03444921316165951,0.0,0.0,0.24160991590568714,1.7991845056064932,0.6399960906102277,0.6190476190476082,0.1478083588175306,0.8772874058126862,0.965492792085355,0.5059523809523709,0.7475622968580581,0.3598369011212987,0.1279992181220455,0.12380952380952163,0.029561671763506124,0.17545748116253723,0.193098558417071,0.1011904761904742,0.14951245937161162,compressible,D03 Type-II
1290,21-30,type_ii_D03II_long_long_j50_i8101_a101_g50,run,0.0,0.0,0.0,0.1534391534391507,0.830687830687816,0.17363930929822097,0.15873015873015595,0.02645502645502599,0.3650793650793586,0.4526455026454944,0.06878306878306757,0.2222222222222183,0.16613756613756323,0.034727861859644195,0.03174603174603119,0.005291005291005198,0.07301587301587173,0.09052910052909889,0.013756613756613514,0.04444444444444366,resource,D03 Type-II
